Content ID,User ID,Cont_Type,Category,Age,Device,Duration,React_Type,Datetime,Sentiment,Score
ac120787-f331-497f-8733-7cd63dfd36b6,eb74e88c-1bf5-402f-987e-90a5977ae1e3,GIF,culture,23.0,Huawei,46.0,hate,8/30/2020 20:15,negative,5.0
ac120787-f331-497f-8733-7cd63dfd36b6,eb74e88c-1bf5-402f-987e-90a5977ae1e3,GIF,culture,23.0,Huawei,46.0,scared,1/7/2021 15:44,negative,15.0
ac120787-f331-497f-8733-7cd63dfd36b6,eb74e88c-1bf5-402f-987e-90a5977ae1e3,GIF,culture,23.0,Huawei,46.0,like,6/3/2021 6:27,positive,50.0
ac120787-f331-497f-8733-7cd63dfd36b6,eb74e88c-1bf5-402f-987e-90a5977ae1e3,GIF,culture,23.0,Huawei,46.0,hate,7/25/2020 4:44,negative,5.0
ac120787-f331-497f-8733-7cd63dfd36b6,eb74e88c-1bf5-402f-987e-90a5977ae1e3,GIF,culture,23.0,Huawei,46.0,indifferent,12/19/2020 4:47,neutral,20.0
ac120787-f331-497f-8733-7cd63dfd36b6,eb74e88c-1bf5-402f-987e-90a5977ae1e3,GIF,culture,23.0,Huawei,46.0,adore,4/29/2021 0:14,positive,72.0
ac120787-f331-497f-8733-7cd63dfd36b6,eb74e88c-1bf5-402f-987e-90a5977ae1e3,GIF,culture,23.0,Huawei,46.0,hate,11/15/2020 6:55,negative,5.0
ac120787-f331-497f-8733-7cd63dfd36b6,eb74e88c-1bf5-402f-987e-90a5977ae1e3,GIF,culture,23.0,Huawei,46.0,dislike,6/11/2021 16:09,negative,10.0
ac120787-f331-497f-8733-7cd63dfd36b6,eb74e88c-1bf5-402f-987e-90a5977ae1e3,GIF,culture,23.0,Huawei,46.0,worried,4/26/2021 15:43,negative,12.0
ac120787-f331-497f-8733-7cd63dfd36b6,eb74e88c-1bf5-402f-987e-90a5977ae1e3,GIF,culture,23.0,Huawei,46.0,love,7/1/2020 5:57,positive,65.0
ac120787-f331-497f-8733-7cd63dfd36b6,eb74e88c-1bf5-402f-987e-90a5977ae1e3,GIF,culture,23.0,Huawei,46.0,disgust,8/31/2020 19:59,negative,0.0
ac120787-f331-497f-8733-7cd63dfd36b6,eb74e88c-1bf5-402f-987e-90a5977ae1e3,GIF,culture,23.0,Huawei,46.0,disgust,9/24/2020 19:49,negative,0.0
ac120787-f331-497f-8733-7cd63dfd36b6,eb74e88c-1bf5-402f-987e-90a5977ae1e3,GIF,culture,23.0,Huawei,46.0,hate,8/21/2020 22:15,negative,5.0
ac120787-f331-497f-8733-7cd63dfd36b6,eb74e88c-1bf5-402f-987e-90a5977ae1e3,GIF,culture,23.0,Huawei,46.0,super love,5/17/2021 3:55,positive,75.0
ac120787-f331-497f-8733-7cd63dfd36b6,eb74e88c-1bf5-402f-987e-90a5977ae1e3,GIF,culture,23.0,Huawei,46.0,interested,12/16/2020 19:10,positive,30.0
ac120787-f331-497f-8733-7cd63dfd36b6,eb74e88c-1bf5-402f-987e-90a5977ae1e3,GIF,culture,23.0,Huawei,46.0,adore,8/29/2020 23:27,positive,72.0
ac120787-f331-497f-8733-7cd63dfd36b6,eb74e88c-1bf5-402f-987e-90a5977ae1e3,GIF,culture,23.0,Huawei,46.0,heart,11/26/2020 19:37,positive,60.0
ac120787-f331-497f-8733-7cd63dfd36b6,eb74e88c-1bf5-402f-987e-90a5977ae1e3,GIF,culture,23.0,Huawei,46.0,disgust,9/14/2020 1:36,negative,0.0
ac120787-f331-497f-8733-7cd63dfd36b6,eb74e88c-1bf5-402f-987e-90a5977ae1e3,GIF,culture,23.0,Huawei,46.0,adore,12/28/2020 5:20,positive,72.0
ac120787-f331-497f-8733-7cd63dfd36b6,eb74e88c-1bf5-402f-987e-90a5977ae1e3,GIF,culture,23.0,Huawei,46.0,disgust,9/10/2020 12:37,negative,0.0
ac120787-f331-497f-8733-7cd63dfd36b6,eb74e88c-1bf5-402f-987e-90a5977ae1e3,GIF,culture,23.0,Huawei,46.0,cherish,8/29/2020 12:29,positive,70.0
ac120787-f331-497f-8733-7cd63dfd36b6,eb74e88c-1bf5-402f-987e-90a5977ae1e3,GIF,culture,23.0,Huawei,46.0,like,12/24/2020 0:51,positive,50.0
9ec9b340-df2d-472f-9a7f-80b4790788e6,af647535-dae8-4ca3-9203-bf4bfc607ffe,photo,travel,16.0,Microsoft,70.0,heart,1/4/2021 21:41,positive,60.0
9ec9b340-df2d-472f-9a7f-80b4790788e6,af647535-dae8-4ca3-9203-bf4bfc607ffe,photo,travel,16.0,Microsoft,70.0,heart,1/5/2021 15:24,positive,60.0
9ec9b340-df2d-472f-9a7f-80b4790788e6,af647535-dae8-4ca3-9203-bf4bfc607ffe,photo,travel,16.0,Microsoft,70.0,peeking,8/3/2020 22:13,neutral,35.0
9ec9b340-df2d-472f-9a7f-80b4790788e6,af647535-dae8-4ca3-9203-bf4bfc607ffe,photo,travel,16.0,Microsoft,70.0,worried,12/5/2020 4:18,negative,12.0
9ec9b340-df2d-472f-9a7f-80b4790788e6,af647535-dae8-4ca3-9203-bf4bfc607ffe,photo,travel,16.0,Microsoft,70.0,scared,12/10/2020 4:23,negative,15.0
9ec9b340-df2d-472f-9a7f-80b4790788e6,af647535-dae8-4ca3-9203-bf4bfc607ffe,photo,travel,16.0,Microsoft,70.0,love,6/4/2021 15:39,positive,65.0
9ec9b340-df2d-472f-9a7f-80b4790788e6,af647535-dae8-4ca3-9203-bf4bfc607ffe,photo,travel,16.0,Microsoft,70.0,cherish,11/3/2020 3:31,positive,70.0
9ec9b340-df2d-472f-9a7f-80b4790788e6,af647535-dae8-4ca3-9203-bf4bfc607ffe,photo,travel,16.0,Microsoft,70.0,interested,8/6/2020 7:02,positive,30.0
9ec9b340-df2d-472f-9a7f-80b4790788e6,af647535-dae8-4ca3-9203-bf4bfc607ffe,photo,travel,16.0,Microsoft,70.0,scared,6/27/2020 0:40,negative,15.0
9ec9b340-df2d-472f-9a7f-80b4790788e6,af647535-dae8-4ca3-9203-bf4bfc607ffe,photo,travel,16.0,Microsoft,70.0,hate,9/11/2020 0:49,negative,5.0
9ec9b340-df2d-472f-9a7f-80b4790788e6,af647535-dae8-4ca3-9203-bf4bfc607ffe,photo,travel,16.0,Microsoft,70.0,disgust,3/7/2021 8:35,negative,0.0
9ec9b340-df2d-472f-9a7f-80b4790788e6,af647535-dae8-4ca3-9203-bf4bfc607ffe,photo,travel,16.0,Microsoft,70.0,heart,5/10/2021 21:08,positive,60.0
9ec9b340-df2d-472f-9a7f-80b4790788e6,af647535-dae8-4ca3-9203-bf4bfc607ffe,photo,travel,16.0,Microsoft,70.0,intrigued,1/19/2021 12:35,positive,45.0
9ec9b340-df2d-472f-9a7f-80b4790788e6,af647535-dae8-4ca3-9203-bf4bfc607ffe,photo,travel,16.0,Microsoft,70.0,indifferent,5/17/2021 7:11,neutral,20.0
9ec9b340-df2d-472f-9a7f-80b4790788e6,af647535-dae8-4ca3-9203-bf4bfc607ffe,photo,travel,16.0,Microsoft,70.0,scared,2/22/2021 1:02,negative,15.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,super love,6/4/2021 18:40,positive,75.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,peeking,7/19/2020 8:40,neutral,35.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,indifferent,11/16/2020 3:03,neutral,20.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,interested,12/18/2020 17:50,positive,30.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,want,8/31/2020 15:00,positive,70.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,want,11/30/2020 11:01,positive,70.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,super love,11/21/2020 7:27,positive,75.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,adore,12/1/2020 23:51,positive,72.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,adore,12/30/2020 6:43,positive,72.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,love,6/20/2020 9:06,positive,65.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,love,7/22/2020 9:25,positive,65.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,intrigued,4/6/2021 5:18,positive,45.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,super love,7/26/2020 14:09,positive,75.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,heart,1/21/2021 9:21,positive,60.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,adore,3/26/2021 8:13,positive,72.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,super love,1/12/2021 18:02,positive,75.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,disgust,1/4/2021 21:23,negative,0.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,want,7/31/2020 8:18,positive,70.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,intrigued,8/28/2020 4:53,positive,45.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,worried,10/24/2020 19:59,negative,12.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,want,6/13/2021 2:50,positive,70.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,worried,8/5/2020 12:15,negative,12.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,like,7/31/2020 19:55,positive,50.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,intrigued,7/29/2020 20:22,positive,45.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,intrigued,3/26/2021 5:22,positive,45.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,super love,12/29/2020 21:38,positive,75.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,worried,10/30/2020 1:34,negative,12.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,worried,4/24/2021 3:17,negative,12.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,want,3/1/2021 18:43,positive,70.0
5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,fitness,35.0,Microsoft,17.0,dislike,3/19/2021 22:16,negative,10.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,indifferent,8/10/2020 11:42,neutral,20.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,interested,8/1/2020 6:41,positive,30.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,like,12/19/2020 0:55,positive,50.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,super love,8/2/2020 9:01,positive,75.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,intrigued,8/16/2020 20:09,positive,45.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,disgust,5/10/2021 0:37,negative,0.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,want,11/8/2020 18:04,positive,70.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,disgust,4/11/2021 20:38,negative,0.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,interested,12/8/2020 7:49,positive,30.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,love,1/29/2021 17:13,positive,65.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,intrigued,2/15/2021 3:01,positive,45.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,love,2/13/2021 5:12,positive,65.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,heart,7/3/2020 2:47,positive,60.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,super love,1/2/2021 10:28,positive,75.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,heart,7/31/2020 7:56,positive,60.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,cherish,7/14/2020 22:31,positive,70.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,peeking,9/6/2020 19:32,neutral,35.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,like,1/31/2021 6:24,positive,50.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,interested,1/7/2021 16:45,positive,30.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,scared,1/12/2021 9:15,negative,15.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,disgust,12/18/2020 0:57,negative,0.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,disgust,5/24/2021 0:13,negative,0.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,disgust,6/26/2020 17:02,negative,0.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,super love,5/21/2021 12:10,positive,75.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,worried,5/3/2021 4:39,negative,12.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,disgust,8/14/2020 22:07,negative,0.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,super love,8/9/2020 7:32,positive,75.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,like,6/25/2020 0:41,positive,50.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,intrigued,11/24/2020 9:01,positive,45.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,disgust,6/25/2020 6:32,negative,0.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,dislike,3/8/2021 22:16,negative,10.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,dislike,12/21/2020 15:22,negative,10.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,cherish,4/17/2021 17:42,positive,70.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,peeking,4/11/2021 6:08,neutral,35.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,scared,3/14/2021 22:26,negative,15.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,adore,11/19/2020 6:28,positive,72.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,interested,1/14/2021 20:04,positive,30.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,scared,7/9/2020 21:05,negative,15.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,love,9/6/2020 15:36,positive,65.0
da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,34.0,Apple,77.0,cherish,7/11/2020 6:18,positive,70.0
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,683d880b-3ccf-4f4d-8182-96e7a7a884bd,audio,tennis,27.0,Motorola,47.0,intrigued,1/11/2021 14:31,positive,45.0
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,683d880b-3ccf-4f4d-8182-96e7a7a884bd,audio,tennis,27.0,Motorola,47.0,scared,1/12/2021 6:41,negative,15.0
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,683d880b-3ccf-4f4d-8182-96e7a7a884bd,audio,tennis,27.0,Motorola,47.0,interested,5/9/2021 16:22,positive,30.0
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,683d880b-3ccf-4f4d-8182-96e7a7a884bd,audio,tennis,27.0,Motorola,47.0,want,3/29/2021 18:58,positive,70.0
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,683d880b-3ccf-4f4d-8182-96e7a7a884bd,audio,tennis,27.0,Motorola,47.0,heart,12/27/2020 23:34,positive,60.0
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,683d880b-3ccf-4f4d-8182-96e7a7a884bd,audio,tennis,27.0,Motorola,47.0,want,5/15/2021 8:59,positive,70.0
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,683d880b-3ccf-4f4d-8182-96e7a7a884bd,audio,tennis,27.0,Motorola,47.0,adore,2/4/2021 21:42,positive,72.0
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,683d880b-3ccf-4f4d-8182-96e7a7a884bd,audio,tennis,27.0,Motorola,47.0,peeking,11/30/2020 10:24,neutral,35.0
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,683d880b-3ccf-4f4d-8182-96e7a7a884bd,audio,tennis,27.0,Motorola,47.0,dislike,6/17/2021 13:07,negative,10.0
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,683d880b-3ccf-4f4d-8182-96e7a7a884bd,audio,tennis,27.0,Motorola,47.0,hate,10/27/2020 10:44,negative,5.0
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,683d880b-3ccf-4f4d-8182-96e7a7a884bd,audio,tennis,27.0,Motorola,47.0,cherish,2/16/2021 11:53,positive,70.0
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,683d880b-3ccf-4f4d-8182-96e7a7a884bd,audio,tennis,27.0,Motorola,47.0,intrigued,3/2/2021 13:21,positive,45.0
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,683d880b-3ccf-4f4d-8182-96e7a7a884bd,audio,tennis,27.0,Motorola,47.0,adore,10/3/2020 10:22,positive,72.0
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,683d880b-3ccf-4f4d-8182-96e7a7a884bd,audio,tennis,27.0,Motorola,47.0,heart,6/24/2020 6:13,positive,60.0
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,683d880b-3ccf-4f4d-8182-96e7a7a884bd,audio,tennis,27.0,Motorola,47.0,worried,9/10/2020 0:57,negative,12.0
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,683d880b-3ccf-4f4d-8182-96e7a7a884bd,audio,tennis,27.0,Motorola,47.0,interested,4/19/2021 0:07,positive,30.0
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,683d880b-3ccf-4f4d-8182-96e7a7a884bd,audio,tennis,27.0,Motorola,47.0,scared,8/6/2020 6:02,negative,15.0
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,683d880b-3ccf-4f4d-8182-96e7a7a884bd,audio,tennis,27.0,Motorola,47.0,disgust,8/21/2020 1:33,negative,0.0
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,683d880b-3ccf-4f4d-8182-96e7a7a884bd,audio,tennis,27.0,Motorola,47.0,dislike,11/26/2020 21:06,negative,10.0
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,683d880b-3ccf-4f4d-8182-96e7a7a884bd,audio,tennis,27.0,Motorola,47.0,scared,11/9/2020 11:15,negative,15.0
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,683d880b-3ccf-4f4d-8182-96e7a7a884bd,audio,tennis,27.0,Motorola,47.0,adore,8/24/2020 15:24,positive,72.0
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,683d880b-3ccf-4f4d-8182-96e7a7a884bd,audio,tennis,27.0,Motorola,47.0,scared,6/11/2021 21:04,negative,15.0
ecbba40a-93f2-470a-b565-938f61f527a7,6eb62858-f6f3-4846-8054-52df483979de,audio,public speaking,31.0,Motorola,55.0,peeking,4/7/2021 3:32,neutral,35.0
ecbba40a-93f2-470a-b565-938f61f527a7,6eb62858-f6f3-4846-8054-52df483979de,audio,public speaking,31.0,Motorola,55.0,worried,11/23/2020 21:16,negative,12.0
ecbba40a-93f2-470a-b565-938f61f527a7,6eb62858-f6f3-4846-8054-52df483979de,audio,public speaking,31.0,Motorola,55.0,dislike,5/21/2021 11:18,negative,10.0
ecbba40a-93f2-470a-b565-938f61f527a7,6eb62858-f6f3-4846-8054-52df483979de,audio,public speaking,31.0,Motorola,55.0,interested,6/2/2021 18:45,positive,30.0
ecbba40a-93f2-470a-b565-938f61f527a7,6eb62858-f6f3-4846-8054-52df483979de,audio,public speaking,31.0,Motorola,55.0,intrigued,6/19/2020 11:22,positive,45.0
ecbba40a-93f2-470a-b565-938f61f527a7,6eb62858-f6f3-4846-8054-52df483979de,audio,public speaking,31.0,Motorola,55.0,peeking,10/28/2020 3:42,neutral,35.0
ecbba40a-93f2-470a-b565-938f61f527a7,6eb62858-f6f3-4846-8054-52df483979de,audio,public speaking,31.0,Motorola,55.0,adore,12/20/2020 10:19,positive,72.0
ecbba40a-93f2-470a-b565-938f61f527a7,6eb62858-f6f3-4846-8054-52df483979de,audio,public speaking,31.0,Motorola,55.0,indifferent,9/27/2020 17:27,neutral,20.0
ecbba40a-93f2-470a-b565-938f61f527a7,6eb62858-f6f3-4846-8054-52df483979de,audio,public speaking,31.0,Motorola,55.0,worried,10/3/2020 5:02,negative,12.0
ecbba40a-93f2-470a-b565-938f61f527a7,6eb62858-f6f3-4846-8054-52df483979de,audio,public speaking,31.0,Motorola,55.0,disgust,12/22/2020 7:20,negative,0.0
ecbba40a-93f2-470a-b565-938f61f527a7,6eb62858-f6f3-4846-8054-52df483979de,audio,public speaking,31.0,Motorola,55.0,scared,11/1/2020 7:12,negative,15.0
ecbba40a-93f2-470a-b565-938f61f527a7,6eb62858-f6f3-4846-8054-52df483979de,audio,public speaking,31.0,Motorola,55.0,heart,12/21/2020 12:14,positive,60.0
ecbba40a-93f2-470a-b565-938f61f527a7,6eb62858-f6f3-4846-8054-52df483979de,audio,public speaking,31.0,Motorola,55.0,disgust,7/4/2020 18:32,negative,0.0
ecbba40a-93f2-470a-b565-938f61f527a7,6eb62858-f6f3-4846-8054-52df483979de,audio,public speaking,31.0,Motorola,55.0,like,11/30/2020 1:56,positive,50.0
ecbba40a-93f2-470a-b565-938f61f527a7,6eb62858-f6f3-4846-8054-52df483979de,audio,public speaking,31.0,Motorola,55.0,heart,2/17/2021 23:23,positive,60.0
ecbba40a-93f2-470a-b565-938f61f527a7,6eb62858-f6f3-4846-8054-52df483979de,audio,public speaking,31.0,Motorola,55.0,disgust,6/7/2021 13:21,negative,0.0
ecbba40a-93f2-470a-b565-938f61f527a7,6eb62858-f6f3-4846-8054-52df483979de,audio,public speaking,31.0,Motorola,55.0,peeking,2/23/2021 17:27,neutral,35.0
ecbba40a-93f2-470a-b565-938f61f527a7,6eb62858-f6f3-4846-8054-52df483979de,audio,public speaking,31.0,Motorola,55.0,dislike,8/19/2020 19:07,negative,10.0
